;Bosch CX 4;Specialized 2.2;Pinion MGU;Shimano EP801;DJI Avinox;Bosch CX 5 (100 Nm);Gobao P101;Mahle M40
00:00:00;99,40236456;99,63071438;99,48186528;99,2589652;91,62383664;99,77030948;100;99,53148212
00:00:01;99,88307133;99,97453203;99,40604069;99,08693926;92,02667037;99,83075435;99,66536531;99,42863673
00:00:02;99,7921268;99,91086209;99,3302161;99,32512902;92,16557855;99,77030948;99,63190184;99,42863673
00:00:03;99,98700793;100;99,3681284;99,51038772;92,33226837;99,8549323;99,74344674;99,36007313
00:00:04;99,88307133;99,77078823;99,14065462;99,17956861;92,41561328;99,86702128;99,7880647;99,46291852
00:00:05;100;99,8981281;99,45659042;99,32512902;92,52673982;99,86702128;99,8884551;99,42863673
00:00:06;99,8960634;99,7071183;99,3681284;99,47068943;93,77691346;99,78239845;99,79921919;99,53148212
00:00:07;99,76614265;99,77078823;99,49450272;99,17956861;94,8742881;99,8549323;99,8884551;99,42863673
00:00:08;99,67519813;99,65618235;99,54505245;99,2589652;95,0270871;99,9032882;99,76575572;99,49720032
00:00:09;99,51929323;99,54157647;99,62087704;99,39129284;95,31879428;99,89119923;99,95538204;99,39435493
00:00:10;99,57126153;99,65618235;99,82307595;99,15310308;95,3326851;99,69777563;99,73229225;99,53148212
00:00:11;99,42834871;99,43970457;99,54505245;99,32512902;95,4854841;99,73404255;99,86614612;99,46291852
00:00:12;99,55826946;99,51610849;99,81043852;99,55008601;95,42992082;99,78239845;99,6765198;99,52005485
00:00:13;99,32441211;99,33783268;99,46922785;99,29866349;95,61050146;99,8549323;99,85499163;99,4057822
00:00:14;99,40236456;99,37603464;99,57032731;99,51038772;95,61050146;99,84284333;99,77691021;99,49720032
00:00:15;99,20748344;99,33783268;99,72197649;99,64271536;95,70773719;99,87911025;99,83268265;99,49720032
00:00:16;99,33740418;99,17229084;99,57032731;99,23249967;95,63828309;99,86702128;99,7880647;99,68003657
00:00:17;99,24645966;99,38876862;99,75988879;99,47068943;95,66606473;99,92746615;99,75460123;99,62290024
00:00:18;99,15551514;99,23596078;99,50714015;99,58978431;95,59661064;99,87911025;99,76575572;99,72574563
00:00:19;99,12953099;99,27416274;99,73461393;99,33836178;95,76330046;100;99,63190184;99,72574563
00:00:20;99,06457061;99,03221699;99,69670163;99,61624983;95,80497291;99,9516441;99,72113776;99,73717289
00:00:21;99,11653891;99,09588692;99,63351447;99,66918089;95,94388109;99,96373308;99,63190184;99,7028911
00:00:22;98,96063401;99,1213549;99,87362568;99,36482731;95,99944437;99,87911025;99,79921919;99,77145469
00:00:23;98,98661816;98,93034509;99,54505245;99,6294826;96,04111682;99,91537718;99,59843837;99,71431836
00:00:24;98,68780044;99,03221699;99,77252622;99,6294826;96,05500764;99,91537718;99,82152817;99,81716375
00:00:25;98,73976874;98,93034509;99,55768988;99,4442239;95,98555355;99,91537718;99,63190184;99,82859102
00:00:26;98,54488762;99,08315294;99,77252622;99,77504301;95,97166273;99,81866538;99,74344674;99,84001828
00:00:27;98,60984799;98,89214313;99,83571338;99,73534471;96,04111682;99,9032882;99,64305633;99,88572735
00:00:28;98,45394309;98,95581307;99,69670163;99,55008601;96,27726073;99,86702128;99,74344674;99,88572735
00:00:29;98,38898272;98,98128104;99,86098825;99,84120683;96,26336991;99,92746615;99,65421082;99,93143641
00:00:30;98,33701442;98,85394117;99,50714015;99,72211195;96,51340464;99,83075435;99,59843837;100
00:00:31;98,25906197;98,98128104;99,77252622;99,53685325;96,37449646;99,9516441;99,65421082;99,94286367
00:00:32;98,2460699;98,81573921;99,62087704;99,86767236;96,54118628;99,84284333;99,64305633;99,87430008
00:00:33;98,02520463;98,86667516;99,73461393;99,70887918;96,34671482;99,84284333;99,74344674;99,90858188
00:00:34;98,11614915;98,76480326;99,84835082;99,55008601;96,65231282;99,77030948;99,55382041;99,89715461
00:00:35;97,97323633;98,81573921;99,50714015;99,90737065;96,47173219;99,8549323;99,70998327;99,93143641
00:00:36;98,06418085;98,79027123;99,83571338;99,77504301;96,61064037;99,79448743;99,5649749;99,86287281
00:00:37;97,86929973;98,59926143;99,53241501;99,68241366;96,44395055;99,7582205;99,70998327;99,87430008
00:00:38;97,90827595;98,80300522;99,58296474;100;96,69398528;99,7098646;99,53151143;99,89715461
00:00:39;97,89528388;98,76480326;99,6840642;99,76181024;96,49951382;99,8065764;99,75460123;99,89715461
00:00:40;97,86929973;98,89214313;99,60823961;99,69564642;97,81914155;99,81866538;99,62074735;99,85144555
00:00:41;97,80433935;98,7266013;99,77252622;99,97353447;96,20780664;99,8549323;99,66536531;99,93143641
00:00:42;97,71339483;98,80300522;99,55768988;99,69564642;96,44395055;99,73404255;99,58728388;99,84001828
00:00:43;97,86929973;98,82847319;99,81043852;99,69564642;96,38838728;99,74613153;99,60959286;99,85144555
00:00:44;97,73937898;98,6247294;99,60823961;99,97353447;96,68009446;99,63733075;99,58728388;99,84001828
00:00:45;97,85630765;98,7266013;99,6840642;99,69564642;96,62453118;99,68568665;99,48689347;99,89715461
00:00:46;97,75237105;98,59926143;99,86098825;99,77504301;96,95791082;99,67359768;99,5649749;99,86287281
00:00:47;97,86929973;98,75206927;99,73461393;99,96030171;96,80511182;99,84284333;99,52035694;99,85144555
00:00:48;97,7263869;98,6247294;99,87362568;99,6294826;97,04125573;99,8549323;99,6765198;99,78288196
00:00:49;97,79134728;98,70113332;99,54505245;99,65594813;96,94402;99,86702128;99,49804796;99,89715461
00:00:50;97,7263869;98,67566535;99,83571338;99,8147413;97,12460064;99,74613153;99,68767429;99,84001828
00:00:51;97,7263869;98,53559149;99,79780109;99,55008601;96,98569246;99,8065764;99,52035694;99,85144555
00:00:52;97,80433935;98,66293136;99,6461519;99,70887918;97,13849146;99,77030948;99,6765198;99,71431836
00:00:53;97,71339483;98,52285751;99,93681284;99,78827577;97,05514655;99,7582205;99,4645845;99,72574563
00:00:54;97,85630765;98,58652744;99,6461519;99,56331878;97,30518128;99,67359768;99,5649749;99,62290024
00:00:55;97,71339483;98,47192156;99,93681284;99,69564642;97,249618;99,74613153;99,48689347;99,6686093
00:00:56;97,89528388;98,53559149;99,78516365;99,76181024;97,249618;99,7098646;99,52035694;99,61147297
00:00:57;97,7263869;98,56105947;99,79780109;99,57655154;97,20794555;99,69777563;99,55382041;99,77145469
00:00:58;97,8822918;98,42098561;99,84835082;99,85443959;97,26350882;99,67359768;99,60959286;99,65718204
00:00:59;97,7783552;98,56105947;99,57032731;99,77504301;97,402417;99,78239845;99,64305633;99,74860016
00:01:00;97,96024425;98,44645358;99,91153798;99,57655154;97,47187109;99,69777563;99,52035694;99,71431836
00:01:01;97,92126803;98,54832548;99,62087704;99,8147413;97,59688846;99,67359768;99,60959286;99,86287281
00:01:02;97,79134728;98,42098561;99,77252622;99,72211195;97,555216;99,6131528;99,4645845;99,71431836
00:01:03;97,73937898;98,42098561;99,75988879;99,57655154;97,63856091;99,67359768;99,60959286;99,84001828
00:01:04;97,59646616;98,48465555;99,77252622;99,88090512;97,61077927;99,64941973;99,38650307;99,7028911
00:01:05;97,6744186;98,26817777;99,88626311;99,73534471;97,83303237;99,63733075;99,5649749;99,93143641
00:01:06;97,62245031;98,37004966;99,62087704;99,64271536;97,76357827;99,50435203;99,40881205;99,68003657
00:01:07;97,79134728;98,29364574;99,91153798;99,89413789;97,80525073;99,52852998;99,55382041;99,71431836
00:01:08;97,60945823;98,48465555;99,55768988;99,69564642;97,66634255;99,52852998;99,47573898;99,58861844
00:01:09;97,75237105;98,37004966;99,81043852;99,6294826;97,94415891;99,58897485;99,55382041;99,78288196
00:01:10;97,62245031;98,35731568;100;99,86767236;97,95804973;99,50435203;99,47573898;99,65718204
00:01:11;97,66142653;98,3318477;99,77252622;99,68241366;98,15252118;99,62524178;99,47573898;99,80573649
00:01:12;97,60945823;98,22997581;99,93681284;99,74857748;98,05528546;99,60106383;99,49804796;99,53148212
00:01:13;97,55748993;98,44645358;99,67142677;99,89413789;98,13863037;99,67359768;99,45343001;99,76002743
00:01:14;97,64843445;98,3318477;99,92417541;99,64271536;95,41603;99,58897485;99,54266592;99,63432751
00:01:15;97,62245031;98,38278365;99,75988879;99,73534471;94,86039728;99,63733075;99,40881205;99,72574563
00:01:16;97,7783552;98,26817777;99,62087704;99,93383618;94,84650646;99,56479691;99,62074735;99,60004571
00:01:17;97,63544238;98,28091175;99,91153798;99,60301707;94,61036255;99,60106383;99,41996654;99,78288196
00:01:18;97,75237105;98,26817777;99,67142677;99,72211195;94,804834;99,46808511;99,57612939;99,62290024
00:01:19;97,58347408;98,11536992;99,92417541;99,85443959;94,70759828;99,60106383;99,36419409;99,77145469
00:01:20;97,68741068;98,28091175;99,72197649;99,57655154;94,86039728;99,54061896;99,52035694;99,55433665
00:01:21;97,68741068;98,16630587;99,75988879;99,74857748;94,84650646;99,56479691;99,31957613;99,77145469
00:01:22;97,85630765;98,24270979;99,86098825;99,8147413;95,05486873;99,44390716;99,44227552;99,62290024
00:01:23;97,89528388;98,20450783;99,55768988;99,52362048;95,06875955;99,55270793;99,37534858;99,79430922
00:01:24;97,84331558;98,15357188;99,83571338;99,76181024;95,31879428;99,49226306;99,47573898;99,6686093
00:01:25;97,7783552;98,19177384;99,46922785;99,80150854;95,42992082;99,52852998;99,4645845;99,79430922
00:01:26;97,60945823;98,07716796;99,55768988;99,48392219;95,44381164;99,41972921;99,4645845;99,56576391
00:01:27;97,71339483;98,20450783;99,53241501;99,73534471;95,49937491;99,51644101;99,52035694;99,81716375
00:01:28;97,62245031;98,11536992;99,60823961;99,77504301;95,58271982;99,41972921;99,44227552;99,64575477
00:01:29;97,64843445;98,26817777;99,77252622;99,48392219;95,73551882;99,50435203;99,54266592;99,79430922
00:01:30;97,49252956;98,19177384;99,55768988;99,80150854;95,77719128;99,38346228;99,38650307;99,62290024
00:01:31;97,62245031;98,17903986;99,84835082;99,76181024;96,09668009;99,50435203;99,55382041;99,74860016
00:01:32;97,59646616;98,21724182;99,55768988;99,56331878;96,04111682;99,38346228;99,33073062;99,63432751
00:01:33;97,58347408;98,12810391;99,67142677;99,84120683;96,22169746;99,41972921;99,4645845;99,79430922
00:01:34;97,53150578;98,24270979;99,77252622;99,73534471;96,20780664;99,33510638;99,28611266;99,6686093
00:01:35;97,44056126;98,11536992;99,67142677;99,55008601;96,44395055;99,52852998;99,41996654;99,81716375
00:01:36;97,55748993;98,17903986;99,87362568;99,86767236;96,38838728;99,44390716;99,26380368;99,64575477
00:01:37;97,41457711;98,12810391;99,53241501;99,66918089;96,68009446;99,51644101;99,34188511;99,73717289
00:01:38;97,51851371;98,15357188;99,73461393;99,55008601;96,62453118;99,40764023;99,28611266;99,61147297
00:01:39;97,37560088;98,17903986;99,67142677;99,84120683;96,95791082;99,55270793;99,33073062;99,6686093
00:01:40;97,60945823;98,08990195;99,62087704;99,68241366;96,80511182;99,44390716;99,31957613;99,62290024
00:01:41;97,57048201;98,22997581;99,86098825;99,64271536;97,04125573;99,44390716;99,28611266;99,77145469
00:01:42;97,73937898;98,19177384;99,54505245;99,93383618;96,94402;99,34719536;99,37534858;99,65718204
00:01:43;97,6744186;98,21724182;99,72197649;99,64271536;97,12460064;99,44390716;99,27495817;99,72574563
00:01:44;97,70040275;98,12810391;99,54505245;99,68241366;96,98569246;99,31092843;99,41996654;99,71431836
00:01:45;97,70040275;98,11536992;99,78516365;99,86767236;97,13849146;99,40764023;99,18572225;99,77145469
00:01:46;97,54449786;98,16630587;99,82307595;99,58978431;97,05514655;99,32301741;99,38650307;99,65718204
00:01:47;97,55748993;98,06443397;99,65878933;99,68241366;97,30518128;99,43181818;99,25264919;99,61147297
00:01:48;97,45355333;98,19177384;99,82307595;99,84120683;97,249618;99,37137331;99,36419409;99,55433665
00:01:49;97,53150578;98,06443397;99,50714015;99,57655154;97,249618;99,48017408;99,18572225;99,7028911
00:01:50;97,32363258;98,11536992;99,74725136;99,69564642;97,20794555;99,37137331;99,33073062;99,68003657
00:01:51;97,28465636;98,00076404;99,65878933;99,76181024;97,26350882;99,48017408;99,20803123;99,69146383
00:01:52;97,05079901;98,00076404;99,78516365;99,52362048;97,402417;99,35928433;99,26380368;99,69146383
00:01:53;97,32363258;98,05169999;99,78516365;99,65594813;97,47187109;99,41972921;99,23034021;99,64575477
00:01:54;97,47953748;98,05169999;99,51977758;99,73534471;97,59688846;99,31092843;99,26380368;99,64575477
00:01:55;97,71339483;98,26817777;99,78516365;99,4442239;97,555216;99,38346228;99,26380368;99,58861844
00:01:56;97,71339483;98,1408379;99,49450272;99,70887918;97,63856091;99,22630561;99,19687674;99,58861844
00:01:57;97,57048201;98,16630587;99,67142677;99,76181024;97,61077927;99,27466151;99,37534858;99,61147297
00:01:58;97,66142653;98,038966;99,69670163;99,56331878;97,83303237;99,20212766;99,21918572;99,62290024
00:01:59;97,50552163;98,038966;99,6461519;99,73534471;97,76357827;99,35928433;99,38650307;99,49720032
00:02:00;97,53150578;98,06443397;99,84835082;99,66918089;97,80525073;99,26257253;99,21918572;99,63432751
00:02:01;97,31064051;98,01349803;99,53241501;99,56331878;97,66634255;99,29883946;99,45343001;99,54290938
00:02:02;97,46654541;98,16630587;99,79780109;99,76181024;97,94415891;99,16586074;99,30842164;99,56576391
00:02:03;97,51851371;98,038966;99,51977758;99,65594813;97,95804973;99,32301741;99,39765756;99,49720032
00:02:04;97,7263869;98,038966;99,50714015;99,55008601;98,15252118;99,21421663;99,20803123;99,62290024
00:02:05;97,64843445;97,92436012;99,65878933;99,73534471;98,05528546;99,26257253;99,30842164;99,47434579
00:02:06;97,64843445;97,96256208;99,63351447;99,55008601;98,13863037;99,15377176;99,28611266;99,61147297
00:02:07;97,68741068;98,08990195;99,77252622;99,52362048;98,05528546;99,27466151;99,28611266;99,47434579
00:02:08;97,60945823;98,02623201;99,54505245;99,76181024;98,20808446;99,26257253;99,31957613;99,77145469
00:02:09;97,66142653;98,1408379;99,77252622;99,55008601;98,09695791;99,33510638;99,29726715;99,52005485
00:02:10;97,53150578;97,98803005;99,75988879;99,56331878;98,34699264;99,19003868;99,38650307;99,68003657
00:02:11;97,62245031;98,038966;99,65878933;99,80150854;98,319211;99,28675048;99,26380368;99,48577305
00:02:12;97,57048201;97,92436012;99,82307595;99,58978431;98,43033755;99,20212766;99,37534858;99,62290024
00:02:13;97,60945823;97,97529607;99,57032731;99,69564642;98,34699264;99,26257253;99,23034021;99,44006399
00:02:14;97,45355333;97,96256208;99,78516365;99,86767236;98,34699264;99,15377176;99,39765756;99,68003657
00:02:15;97,49252956;97,88615816;99,48186528;99,56331878;98,45811918;99,25048356;99,21918572;99,42863673
00:02:16;97,45355333;98,00076404;99,6840642;99,66918089;98,49979164;99,15377176;99,37534858;99,68003657
00:02:17;97,41457711;97,88615816;99,62087704;99,74857748;98,65259064;99,22630561;99,20803123;99,42863673
00:02:18;97,34961673;98,00076404;99,41867812;99,51038772;98,61091818;99,15377176;99,2414947;99,57719118
00:02:19;97,25867221;97,92436012;99,77252622;99,69564642;98,73593555;99,25048356;99,16341327;99,41720946
00:02:20;97,37560088;97,96256208;99,41867812;99,70887918;98,63869982;99,17794971;99,2414947;99,64575477
00:02:21;97,24568014;97,92436012;99,67142677;99,39129284;98,66648146;99,17794971;99,2414947;99,45149126
00:02:22;97,28465636;97,87342417;99,53241501;99,60301707;98,58313655;99,17794971;99,19687674;99,62290024
00:02:23;97,18071976;98,038966;99,62087704;99,61624983;98,65259064;99,26257253;99,26380368;99,38292767
00:02:24;97,25867221;97,91162613;99,74725136;99,43099113;98,69426309;99,15377176;99,19687674;99,61147297
00:02:25;97,15473561;97,98803005;99,45659042;99,6294826;98,90262536;99,17794971;99,31957613;99,3715004
00:02:26;97,24568014;97,91162613;99,70933906;99,49715496;98,86095291;99,08123791;99,17456776;99,53148212
00:02:27;97,32363258;97,98803005;99,41867812;99,33836178;98,97207946;99,17794971;99,31957613;99,39435493
00:02:28;97,32363258;97,98803005;99,50714015;99,60301707;98,81928046;99,16586074;99,17456776;99,52005485
00:02:29;97,42756918;97,86069018;99,55768988;99,52362048;98,777608;99,14168279;99,28611266;99,32579134
00:02:30;97,34961673;97,94982809;99,50714015;99,37806008;98,68037227;99,05705996;99,16341327;99,50862759
00:02:31;97,38859296;97,87342417;99,58296474;99,69564642;98,69426309;99,14168279;99,28611266;99,32579134
00:02:32;97,20670391;97,87342417;99,34285353;99,52362048;98,51368246;99,06914894;99,19687674;99,53148212
00:02:33;97,32363258;97,86069018;99,6840642;99,41775837;98,59702736;99,03288201;99,20803123;99,4057822
00:02:34;97,15473561;97,97529607;99,39340326;99,66918089;98,61091818;99,02079304;99,14110429;99,45149126
00:02:35;97,25867221;98,00076404;99,44395299;99,51038772;98,74982636;99,08123791;99,1299498;99,3715004
00:02:36;97,18071976;97,89889214;99,55768988;99,41775837;98,81928046;99,03288201;99,1299498;99,45149126
00:02:37;97,16772769;98,01349803;99,31757867;99,58978431;98,86095291;99,09332689;99,07417736;99,3715004
00:02:38;97,21969599;97,89889214;99,58296474;99,41775837;98,84706209;99,06914894;99,21918572;99,46291852
00:02:39;97,21969599;97,96256208;99,25439151;99,41775837;98,777608;99,08123791;99,1299498;99,38292767
00:02:40;97,27166428;97,8479562;99,51977758;99,58978431;98,74982636;98,96034816;99,20803123;99,52005485
00:02:41;97,12875146;97,92436012;99,51977758;99,40452561;98,74982636;98,96034816;99,00725042;99,44006399
00:02:42;97,23268806;97,89889214;99,40604069;99,48392219;98,930407;98,86363636;99,15225878;99,38292767
00:02:43;97,11575939;97,78428626;99,63351447;99,58978431;98,91651618;98,92408124;99,01840491;99,44006399
00:02:44;97,23268806;97,89889214;99,3681284;99,37806008;99,02764273;98,89990329;99,11879532;99,42863673
00:02:45;97,12875146;97,75881829;99,50714015;99,48392219;99,04153355;98,93617021;98,99609593;99,49720032
00:02:46;97,25867221;97,80975423;99,30494124;99,56331878;99,06931518;98,87572534;99,14110429;99,47434579
00:02:47;97,23268806;97,70788234;99,41867812;99,39129284;98,99986109;98,91199226;99,08533185;99,47434579
00:02:48;97,27166428;97,8479562;99,45659042;99,53685325;99,09709682;98,89990329;99,11879532;99,4057822
00:02:49;97,32363258;97,80975423;99,21647921;99,48392219;99,06931518;98,97243714;99,17456776;99,41720946
00:02:50;97,34961673;97,7460843;99,46922785;99,35159455;99,19433255;98,88781431;99,16341327;99,26865501
00:02:51;97,46654541;97,91162613;99,20384178;99,55008601;99,18044173;98,92408124;99,18572225;99,38292767
00:02:52;97,42756918;97,80975423;99,48186528;99,4442239;99,29156827;98,99661509;99,05186838;99,34864587
00:02:53;97,41457711;97,80975423;99,2923038;99,24573243;99,09709682;98,99661509;99,17456776;99,3372186
00:02:54;97,31064051;97,7460843;99,3681284;99,48392219;99,16655091;99,00870406;99,07417736;99,24580048
00:02:55;97,40158503;97,77155227;99,55768988;99,39129284;99,22211418;98,98452611;99,17456776;99,39435493
00:02:56;97,25867221;97,80975423;99,30494124;99,32512902;99,65272955;98,91199226;99,01840491;99,36007313
00:02:57;97,29764843;97,7460843;99,63351447;99,48392219;99,70829282;98,87572534;99,15225878;99,54290938
00:02:58;97,25867221;97,9370941;99,25439151;99,35159455;99,79163773;98,81528046;99,0295594;99,34864587
00:02:59;97,31064051;97,79702025;99,39340326;99,35159455;99,76385609;98,86363636;99,10764083;99,48577305
00:03:00;97,41457711;97,8479562;99,39340326;99,57655154;99,86109182;98,80319149;99,01840491;99,39435493
00:03:01;97,33662466;97,72061632;99,31757867;99,41775837;100;98,82736944;99,16341327;99,46291852
00:03:02;97,32363258;97,8479562;99,48186528;99,40452561;99,81941936;98,86363636;99,08533185;99,28008228
00:03:03;97,20670391;97,83522221;99,14065462;99,53685325;99,541603;98,85154739;99,08533185;99,39435493
00:03:04;97,31064051;97,72061632;99,44395299;99,40452561;99,52771218;98,87572534;99,11879532;99,29150954
00:03:05;97,21969599;97,91162613;99,45659042;99,51038772;99,58327545;98,74274662;99,06302287;99,49720032
00:03:06;97,27166428;97,8479562;99,40604069;99,61624983;99,58327545;98,73065764;99,10764083;99,26865501
00:03:07;97,25867221;97,82248822;99,44395299;99,43099113;99,73607445;98,79110251;98,97378695;99,47434579
00:03:08;97,38859296;97,72061632;99,30494124;99,49715496;99,81941936;98,75483559;99,19687674;99,39435493
00:03:09;97,38859296;97,80975423;99,53241501;99,49715496;99,86109182;98,64603482;99,06302287;99,49720032
00:03:10;97,29764843;97,83522221;99,21647921;99,32512902;99,81941936;98,71856867;99,1299498;99,30293681
00:03:11;97,31064051;97,69514835;99,35549096;99,55008601;99,847201;98,75483559;98,89570552;99,55433665
00:03:12;97,18071976;97,80975423;99,24175408;99,53685325;99,68051118;98,85154739;99,07417736;99,29150954
00:03:13;97,28465636;97,70788234;99,20384178;99,31189626;99,70829282;98,80319149;98,98494144;99,44006399
00:03:14;97,24568014;97,78428626;99,49450272;99,53685325;99,61105709;98,80319149;99,09648634;99,15438236
00:03:15;97,38859296;97,66968038;99,25439151;99,43099113;99,694402;98,75483559;99,04071389;99,41720946
00:03:16;97,33662466;97,7460843;99,44395299;99,23249967;99,48603973;98,76692456;99,07417736;99,28008228
00:03:17;97,36260881;97,7460843;99,3302161;99,48392219;99,48603973;98,74274662;99,10764083;99,46291852
00:03:18;97,28465636;97,63147842;99,45659042;99,45745666;99,51382136;98,79110251;99,10764083;99,22294595
00:03:19;97,24568014;97,77155227;99,44395299;99,2192669;99,43047646;98,74274662;99,15225878;99,47434579
00:03:20;97,28465636;97,6442124;99,14065462;99,43099113;99,20822336;98,74274662;99,05186838;99,20009142
00:03:21;97,20670391;97,69514835;99,44395299;99,29866349;99,13876927;98,58558994;99,1299498;99,4057822
00:03:22;97,33662466;97,55507449;99,25439151;99,2192669;99,29156827;98,70647969;98,96263246;99,22294595
00:03:23;97,27166428;97,70788234;99,46922785;99,40452561;99,45825809;98,70647969;99,09648634;99,4057822
00:03:24;97,45355333;97,72061632;99,43131556;99,27219796;99,52771218;98,75483559;98,90686001;99,22294595
00:03:25;97,36260881;97,6442124;99,3681284;99,20603414;99,47214891;98,64603482;99,08533185;99,46291852
00:03:26;97,45355333;97,7460843;99,54505245;99,41775837;99,37491318;98,77901354;98,92916899;99,23437321
00:03:27;97,37560088;97,61874443;99,16592948;99,27219796;99,30545909;98,70647969;99,14110429;99,49720032
00:03:28;97,38859296;97,72061632;99,3681284;99,32512902;99,15266009;98,77901354;99,06302287;99,26865501
00:03:29;97,25867221;97,61874443;99,27966637;99,45745666;99,12487846;98,71856867;99,15225878;99,45149126
00:03:30;97,28465636;97,7460843;99,39340326;99,2589652;99,11098764;98,76692456;99,05186838;99,29150954
00:03:31;97,34961673;97,68241436;99,44395299;99,24573243;99,01375191;98,63394584;99,10764083;99,39435493
00:03:32;97,38859296;97,55507449;99,19120435;99,35159455;99,02764273;98,69439072;99,08533185;99,15438236
00:03:33;97,41457711;97,72061632;99,3681284;99,23249967;98,84706209;98,52514507;99,04071389;99,26865501
00:03:34;97,29764843;97,63147842;99,09010489;99,32512902;98,74982636;98,65812379;99,08533185;99,09724603
00:03:35;97,40158503;97,72061632;99,38076583;99,33836178;98,624809;98,60976789;99,01840491;99,26865501
00:03:36;97,33662466;97,58054247;99,16592948;99,17956861;98,49979164;98,70647969;99,08533185;99,15438236
00:03:37;97,38859296;97,61874443;99,11537975;99,27219796;98,40255591;98,56141199;98,96263246;99,24580048
00:03:38;97,25867221;97,6442124;99,35549096;99,33836178;98,47201;98,64603482;99,07417736;99,21151868
00:03:39;97,38859296;97,55507449;99,07746746;99,24573243;98,47201;98,54932302;98,90686001;99,28008228
00:03:40;97,38859296;97,6442124;99,30494124;99,31189626;98,48590082;98,76692456;99,0295594;99,16580962
00:03:41;97,38859296;97,46593658;99,06483003;99,2589652;98,38866509;98,58558994;98,90686001;99,23437321
00:03:42;97,41457711;97,58054247;99,20384178;99,12663755;98,48590082;98,70647969;99,05186838;99,18866415
00:03:43;97,34961673;97,42773462;99,19120435;99,27219796;98,45811918;98,52514507;98,9180145;99,24580048
