;Specialized  3.1 S-Works;Bosch CX 5 (100 Nm);DJI Avinox;Gobao P101;Mahle M40
00:19:21;76,38972628;79,327853;97,55799756;96,45287228;88,11564393
00:19:22;76,53442662;79,43665377;97,56909757;96,35248187;88,0585076
00:19:23;76,49825154;79,327853;97,41369741;96,39709983;88,01279854
00:19:24;76,64295189;79,41247582;97,45809746;96,218628;88,08136213
00:19:25;76,5103099;79,30367505;97,48029748;96,41940881;88,0242258
00:19:26;76,48619317;79,36411992;97,58019758;96,25209147;87,77282596
00:19:27;76,32943446;79,3762089;97,52469752;96,4305633;87,85281682
00:19:28;76,53442662;79,3762089;97,54689755;96,20747351;87,66998057
00:19:29;76,46207645;79,38829787;97,54689755;96,39709983;87,61284425
00:19:30;76,61883516;79,3762089;97,55799756;96,24093698;87,68140784
00:19:31;76,52236826;79,40038685;97,52469752;96,41940881;87,86424409
00:19:32;76,7032437;79,4245648;97,62459762;96,30786392;87,7613987
00:19:33;76,53442662;79,5212766;97,63569764;96,41940881;87,71568964
00:19:34;76,64295189;79,44874275;97,56909757;96,34132738;87,77282596
00:19:35;76,49825154;79,58172147;97,71339771;96,33017289;87,61284425
00:19:36;76,76353551;79,44874275;97,95759796;96,3190184;87,58998972
00:19:37;76,61883516;79,49709865;98,13519814;96,3190184;87,50999886
00:19:38;76,78765224;79,31576402;98,24619825;96,35248187;87,60141698
00:19:39;76,57060171;79,46083172;98,22399822;96,24093698;87,31573534
00:19:40;76,81176896;79,327853;98,11299811;96,40825432;87,4642898
00:19:41;76,6067768;79,4245648;98,16849817;96,36363636;87,4642898
00:19:42;76,81176896;79,36411992;98,13519814;96,45287228;87,35001714
00:19:43;76,67912697;79,65425532;98,14629815;96,27440045;87,56713518
00:19:44;76,92029422;79,4245648;97,93539794;96,41940881;87,44143526
00:19:45;76,78765224;79,41247582;97,87989788;96,28555494;87,56713518
00:19:46;76,95646931;79,25531915;97,71339771;96,46402677;87,48714433
00:19:47;76,75147715;79,71470019;97,71339771;96,25209147;87,37287167
00:19:48;76,96852767;79,63007737;97,48029748;96,38594534;87,19003542
00:19:49;76,84794405;79,89603482;97,48029748;96,218628;87,11004457
00:19:50;76,92029422;79,66634429;97,23609724;96,28555494;87,11004457
00:19:51;76,7997106;79,63007737;97,25829726;96,22978249;87,11004457
00:19:52;77,06499457;79,48500967;96,99189699;96,30786392;87,24717175
00:19:53;76,98058604;79,41247582;97,04739705;96,38594534;87,15575363
00:19:54;76,98058604;79,38829787;96,71439671;96,28555494;87,19003542
00:19:55;76,76353551;79,38829787;96,8031968;96,3190184;87,11004457
00:19:56;76,90823586;79,4729207;96,39249639;96,28555494;87,17860816
00:19:57;76,77559387;79,4729207;96,6033966;96,36363636;87,30430808
00:19:58;76,87206077;79,48500967;96,31479631;96,18516453;87,0986173
00:19:59;76,82382732;79,36411992;96,43689644;96,33017289;87,38429894
00:20:00;76,95646931;79,4729207;96,22599623;96,22978249;87,12147183
;;;97,53579754;;
;;;97,42479742;;
;;;97,55799756;;
;;;97,42479742;;
;;;97,5024975;;
;;;97,35819736;;
;;;97,46919747;;
;;;97,33599734;;
;;;97,4025974;;
;;;97,29159729;;
;;;97,39149739;;
;;;97,29159729;;
;;;97,34709735;;
;;;97,22499722;;
;;;97,31379731;;
;;;97,18059718;;
;;;97,21389721;;
;;;97,1028971;;
;;;97,19169719;;
;;;97,05849706;;
;;;97,12509713;;
;;;97,05849706;;
;;;97,14729715;;
;;;97,06959707;;
;;;97,1028971;;
;;;97,02519703;;
;;;97,08069708;;
;;;96,98079698;;
;;;96,98079698;;
;;;96,88089688;;
;;;96,9030969;;
;;;96,76989677;;
;;;96,75879676;;
;;;96,65889666;;
;;;96,69219669;;
;;;96,6033966;;
;;;96,6033966;;
;;;96,54789655;;
;;;96,55899656;;
;;;96,5034965;;
;;;96,49239649;;
;;;96,43689644;;
;;;96,43689644;;
;;;96,38139638;;
;;;96,37029637;;
;;;96,34809635;;
;;;96,37029637;;
;;;96,32589633;;
;;;96,31479631;;
;;;96,29259629;;
;;;96,29259629;;
;;;96,28149628;;
;;;96,27039627;;
;;;96,3036963;;
;;;96,32589633;;
;;;96,34809635;;
;;;96,37029637;;
;;;96,41469641;;
;;;96,41469641;;
;;;96,41469641;;
;;;96,38139638;;
;;;96,38139638;;
;;;96,35919636;;
;;;96,39249639;;
;;;96,34809635;;
;;;96,42579643;;
;;;96,4035964;;
;;;96,44799645;;
;;;96,38139638;;
;;;96,43689644;;
;;;96,38139638;;
;;;96,38139638;;
;;;96,28149628;;
;;;96,31479631;;
;;;96,24819625;;
;;;96,29259629;;
;;;96,23709624;;
;;;96,32589633;;
;;;96,27039627;;
;;;96,33699634;;
;;;96,23709624;;
;;;96,25929626;;
;;;96,14829615;;
;;;96,19269619;;
;;;96,08169608;;
;;;96,17049617;;
;;;96,1038961;;
;;;96,18159618;;
;;;96,09279609;;
;;;96,19269619;;
;;;96,08169608;;
;;;96,11499611;;
;;;95,95959596;;
;;;96,03729604;;
;;;95,91519592;;
;;;96,003996;;
;;;95,89299589;;
;;;96,02619603;;
;;;95,93739594;;
;;;96,03729604;;
;;;95,91519592;;
;;;95,98179598;;
;;;95,82639583;;
;;;95,88189588;;
;;;95,71539572;;
;;;95,82639583;;
;;;95,71539572;;
;;;95,82639583;;
;;;95,71539572;;
;;;95,83749584;;
;;;95,69319569;;
;;;95,73759574;;
;;;95,54889555;;
;;;95,63769564;;
;;;95,48229548;;
;;;95,58219558;;
;;;95,48229548;;
;;;95,64879565;;
;;;95,53779554;;
;;;95,65989566;;
;;;95,51559552;;
;;;95,6043956;;
;;;95,43789544;;
;;;95,5044955;;
;;;95,32689533;;
;;;95,43789544;;
;;;95,3046953;;
;;;95,42679543;;
;;;95,28249528;;
;;;95,41569542;;
;;;95,24919525;;
;;;95,3046953;;
;;;95,1048951;;
;;;95,18259518;;
;;;94,99389499;;
;;;95,06049506;;
;;;94,91619492;;
;;;95,07159507;;
;;;94,92729493;;
;;;95,04939505;;
;;;94,89399489;;
;;;94,99389499;;
;;;94,81629482;;
;;;94,87179487;;
;;;94,68309468;;
;;;94,79409479;;
;;;94,66089466;;
;;;94,77189477;;
;;;94,64979465;;
;;;94,78299478;;
;;;94,63869464;;
;;;94,70529471;;
;;;94,51659452;;
;;;94,58319458;;
;;;94,38339438;;
;;;94,47219447;;
;;;94,33899434;;
;;;94,48329448;;
;;;94,38339438;;
;;;94,49439449;;
;;;94,36119436;;
;;;94,44999445;;
;;;94,27239427;;
;;;94,31679432;;
;;;94,12809413;;
;;;94,21689422;;
;;;94,07259407;;
;;;94,16139416;;
;;;94,03929404;;
;;;94,15029415;;
;;;94,01709402;;
;;;94,07259407;;
;;;93,91719392;;
;;;93,98379398;;
;;;93,81729382;;
;;;93,87279387;;
;;;93,73959374;;
;;;93,83949384;;
;;;93,6951937;;
;;;93,73959374;;
;;;93,58419358;;
;;;93,66189366;;
;;;93,51759352;;
;;;93,5952936;;
;;;93,47319347;;
;;;93,58419358;;
;;;93,48429348;;
;;;93,53979354;;
;;;93,40659341;;
;;;93,47319347;;
;;;93,2955933;;
;;;93,30669331;;
;;;93,15129315;;
;;;93,21789322;;
;;;93,07359307;;
;;;93,10689311;;
;;;92,98479298;;
;;;93,04029304;;
;;;92,91819292;;
;;;92,95149295;;
;;;92,84049284;;
;;;92,8959929;;
;;;92,77389277;;
;;;92,80719281;;
;;;92,70729271;;
;;;92,78499278;;
;;;92,66289266;;
;;;92,70729271;;
;;;92,60739261;;
;;;92,66289266;;
;;;92,56299256;;
;;;92,5962926;;
;;;92,50749251;;
;;;92,56299256;;
;;;92,47419247;;
;;;92,50749251;;
;;;92,42979243;;
;;;92,50749251;;
;;;92,40759241;;
;;;92,42979243;;
;;;92,32989233;;
;;;92,37429237;;
;;;92,28549229;;
;;;92,2965923;;
;;;92,24109224;;
;;;92,28549229;;
;;;92,20779221;;
;;;92,24109224;;
;;;92,17449217;;
;;;92,22999223;;
;;;92,15229215;;
;;;92,17449217;;
;;;92,13009213;;
;;;92,17449217;;
;;;92,10789211;;
;;;92,13009213;;
;;;92,06349206;;
;;;92,08569209;;
;;;92,00799201;;
;;;91,98579199;;
;;;91,8969919;;
;;;91,90809191;;
;;;91,84149184;;
;;;91,85259185;;
;;;91,84149184;;
;;;91,8969919;;
;;;91,83039183;;
;;;91,81929182;;
;;;91,75269175;;
;;;91,74159174;;
;;;91,66389166;;
;;;91,65279165;;
;;;91,60839161;;
;;;91,60839161;;
;;;91,54179154;;
;;;91,50849151;;
;;;91,41969142;;
;;;91,38639139;;
;;;91,2975913;;
;;;91,26429126;;
;;;91,21989122;;
;;;91,24209124;;
;;;91,24209124;;
;;;91,26429126;;
;;;91,28649129;;
;;;91,31979132;;
;;;91,27539128;;
;;;91,26429126;;
;;;91,24209124;;
;;;91,25319125;;
;;;91,23099123;;
;;;91,24209124;;
;;;91,26429126;;
;;;91,28649129;;
;;;91,26429126;;
;;;91,24209124;;
;;;91,21989122;;
;;;91,18659119;;
;;;91,13109113;;
;;;91,10889111;;
;;;91,0977911;;
;;;91,13109113;;
;;;91,14219114;;
;;;91,14219114;;
;;;91,17549118;;
;;;91,17549118;;
;;;91,14219114;;
;;;91,0977911;;
;;;91,11999112;;
;;;91,11999112;;
;;;91,11999112;;
;;;91,13109113;;
;;;91,15329115;;
;;;91,15329115;;
;;;91,13109113;;
;;;91,08669109;;
;;;91,05339105;;
;;;91,00899101;;
;;;90,97569098;;
;;;90,93129093;;
;;;90,96459096;;
;;;90,97569098;;
;;;91,02009102;;
;;;90,997891;;
;;;91,04229104;;
;;;91,02009102;;
;;;90,97569098;;
;;;90,8979909;;
;;;90,8979909;;
;;;90,87579088;;
;;;90,8979909;;
;;;90,88689089;;
;;;90,96459096;;
;;;90,96459096;;
;;;90,997891;;
;;;90,95349095;;
;;;90,96459096;;
;;;90,8979909;;
;;;90,8979909;;
;;;90,86469086;;
;;;90,93129093;;
;;;90,94239094;;
;;;90,997891;;
;;;90,97569098;;
;;;91,03119103;;
;;;90,98679099;;
;;;90,95349095;;
;;;90,84249084;;
;;;90,87579088;;
;;;90,83139083;;
;;;90,85359085;;
;;;90,83139083;;
;;;90,90909091;;
;;;90,8979909;;
;;;90,93129093;;
;;;90,84249084;;
;;;90,84249084;;
;;;90,76479076;;
;;;90,78699079;;
;;;90,74259074;;
;;;90,83139083;;
;;;90,85359085;;
;;;90,92019092;;
;;;90,86469086;;
;;;90,90909091;;
;;;90,83139083;;
;;;90,80919081;;
;;;90,67599068;;
;;;90,6981907;;
;;;90,60939061;;
;;;90,63159063;;
;;;90,57609058;;
;;;90,67599068;;
;;;90,64269064;;
;;;90,6981907;;
;;;90,62049062;;
;;;90,64269064;;
;;;90,54279054;;
;;;90,55389055;;
;;;90,44289044;;
;;;90,50949051;;
;;;90,47619048;;
;;;90,55389055;;
;;;90,4983905;;
;;;90,60939061;;
;;;90,56499056;;
;;;90,57609058;;
;;;90,45399045;;
;;;90,4983905;;
;;;90,42069042;;
;;;90,48729049;;
;;;90,44289044;;
;;;90,56499056;;
;;;90,53169053;;
;;;90,60939061;;
;;;90,55389055;;
;;;90,60939061;;
;;;90,52059052;;
;;;90,58719059;;
;;;90,50949051;;
;;;90,62049062;;
;;;90,60939061;;
;;;90,74259074;;
;;;90,70929071;;
;;;90,85359085;;
;;;90,82029082;;
;;;90,87579088;;
;;;90,78699079;;
;;;90,87579088;;
;;;90,7980908;;
;;;90,88689089;;
;;;90,85359085;;
;;;90,997891;;
;;;90,96459096;;
;;;91,07559108;;
;;;90,997891;;
;;;91,07559108;;
;;;90,97569098;;
;;;91,02009102;;
;;;90,90909091;;
;;;91,00899101;;
;;;90,96459096;;
;;;91,0977911;;
;;;91,04229104;;
;;;91,20879121;;
;;;91,15329115;;
;;;91,1976912;;
;;;91,07559108;;
;;;91,1976912;;
;;;91,11999112;;
;;;91,24209124;;
;;;91,1976912;;
;;;91,37529138;;
;;;91,34199134;;
;;;91,47519148;;
;;;91,40859141;;
;;;91,53069153;;
;;;91,41969142;;
;;;91,50849151;;
;;;91,40859141;;
;;;91,54179154;;
;;;91,50849151;;
;;;91,67499167;;
;;;91,61949162;;
;;;91,7970918;;
;;;91,73049173;;
;;;91,81929182;;
;;;91,68609169;;
;;;91,80819181;;
;;;91,6971917;;
;;;91,81929182;;
;;;91,75269175;;
;;;91,94139194;;
;;;91,86369186;;
;;;92,01909202;;
;;;91,91919192;;
;;;92,01909202;;
;;;91,8969919;;
;;;91,996892;;
;;;91,88589189;;
;;;92,01909202;;
;;;91,96359196;;
;;;92,13009213;;
;;;92,07459207;;
;;;92,26329226;;
;;;92,18559219;;
;;;92,28549229;;
;;;92,16339216;;
;;;92,28549229;;
;;;92,18559219;;
;;;92,34099234;;
;;;92,31879232;;
;;;92,55189255;;
;;;92,4963925;;
;;;92,66289266;;
;;;92,56299256;;
;;;92,6961927;;
;;;92,57409257;;
;;;92,6961927;;
;;;92,58519259;;
;;;92,76279276;;
;;;92,71839272;;
;;;92,88489288;;
;;;92,80719281;;
;;;92,995893;;
;;;92,8959929;;
;;;93,01809302;;
;;;92,91819292;;
;;;93,08469308;;
;;;92,97369297;;
;;;93,11799312;;
;;;93,06249306;;
;;;93,27339327;;
;;;93,1956932;;
;;;93,35109335;;
;;;93,25119325;;
;;;93,40659341;;
;;;93,2955933;;
;;;93,42879343;;
;;;93,31779332;;
;;;93,51759352;;
;;;93,45099345;;
;;;93,62859363;;
;;;93,56199356;;
;;;93,75069375;;
;;;93,63969364;;
;;;93,77289377;;
;;;93,65079365;;
;;;93,81729382;;
;;;93,70629371;;
;;;93,86169386;;
;;;93,7950938;;
;;;93,99489399;;
;;;93,90609391;;
;;;94,06149406;;
;;;93,95049395;;
;;;94,11699412;;
;;;93,98379398;;
;;;94,15029415;;
;;;94,07259407;;
;;;94,27239427;;
;;;94,20579421;;
;;;94,36119436;;
;;;94,27239427;;
;;;94,41669442;;
;;;94,28349428;;
;;;94,41669442;;
;;;94,31679432;;
;;;94,50549451;;
;;;94,41669442;;
;;;94,58319458;;
;;;94,51659452;;
;;;94,68309468;;
;;;94,58319458;;
;;;94,72749473;;
;;;94,63869464;;
;;;94,78299478;;
;;;94,68309468;;
;;;94,81629482;;
;;;94,73859474;;
;;;94,88289488;;
;;;94,78299478;;
;;;94,91619492;;
;;;94,82739483;;
;;;94,97169497;;
;;;94,87179487;;
;;;94,99389499;;
;;;94,92729493;;
;;;95,06049506;;
;;;94,98279498;;
;;;95,1048951;;
;;;95,01609502;;
;;;95,13819514;;
;;;95,04939505;;
;;;95,16039516;;
;;;95,09379509;;
;;;95,22699523;;
;;;95,14929515;;
;;;95,27139527;;
;;;95,21589522;;
;;;95,33799534;;
;;;95,22699523;;
;;;95,29359529;;
;;;95,2047952;;
;;;95,28249528;;
;;;95,2047952;;
;;;95,31579532;;
;;;95,28249528;;
;;;95,4045954;;
;;;95,34909535;;
;;;95,43789544;;
;;;95,37129537;;
;;;95,44899545;;
;;;95,38239538;;
;;;95,42679543;;
;;;95,37129537;;
;;;95,44899545;;
;;;95,39349539;;
;;;95,46009546;;
;;;95,41569542;;
;;;95,5044955;;
;;;95,44899545;;
;;;95,49339549;;
;;;95,46009546;;
;;;95,52669553;;
;;;95,49339549;;
;;;95,59329559;;
;;;95,6043956;;
;;;95,68209568;;
;;;95,65989566;;
;;;95,68209568;;
;;;95,62659563;;
;;;95,63769564;;
;;;95,59329559;;
;;;95,6043956;;
;;;95,61549562;;
;;;95,67099567;;
;;;95,65989566;;
;;;95,69319569;;
;;;95,68209568;;
;;;95,69319569;;
;;;95,64879565;;
;;;95,6043956;;
;;;95,58219558;;
;;;95,57109557;;
;;;95,58219558;;
;;;95,62659563;;
;;;95,67099567;;
;;;95,68209568;;
;;;95,69319569;;
;;;95,65989566;;
;;;95,63769564;;
;;;95,57109557;;
;;;95,57109557;;
;;;95,53779554;;
;;;95,58219558;;
;;;95,61549562;;
;;;95,69319569;;
;;;95,67099567;;
;;;95,71539572;;
;;;95,69319569;;
;;;95,64879565;;
;;;95,54889555;;
;;;95,58219558;;
;;;95,51559552;;
;;;95,57109557;;
;;;95,55999556;;
;;;95,67099567;;
;;;95,62659563;;
;;;95,7042957;;
;;;95,63769564;;
;;;95,67099567;;
;;;95,58219558;;
;;;95,63769564;;
;;;95,58219558;;
;;;95,69319569;;
;;;95,69319569;;
;;;95,84859585;;
;;;95,81529582;;
;;;95,95959596;;
;;;95,91519592;;
;;;95,94849595;;
;;;95,82639583;;
;;;95,89299589;;
;;;95,79309579;;
;;;95,89299589;;
;;;95,84859585;;
;;;96,02619603;;
;;;95,95959596;;
;;;96,1038961;;
;;;96,003996;;
;;;96,08169608;;
;;;95,95959596;;
;;;96,04839605;;
;;;95,92629593;;
;;;96,04839605;;
;;;95,99289599;;
;;;96,13719614;;
;;;96,04839605;;
;;;96,19269619;;
;;;96,08169608;;
;;;96,17049617;;
;;;96,01509602;;
;;;96,1038961;;
;;;95,94849595;;
;;;96,03729604;;
;;;95,93739594;;
;;;96,09279609;;
;;;95,99289599;;
;;;96,12609613;;
;;;96,01509602;;
;;;96,15939616;;
;;;96,05949606;;
;;;96,2037962;;
;;;96,1038961;;
;;;96,25929626;;
;;;96,17049617;;
;;;96,31479631;;
;;;96,19269619;;
;;;96,33699634;;
;;;96,22599623;;
;;;96,38139638;;
;;;96,25929626;;
;;;96,42579643;;
;;;96,31479631;;
;;;96,44799645;;
;;;96,32589633;;
;;;96,45909646;;
;;;96,33699634;;
;;;96,44799645;;
;;;96,31479631;;
;;;96,47019647;;
;;;96,35919636;;
;;;96,5034965;;
;;;96,38139638;;
;;;96,54789655;;
;;;96,41469641;;
;;;96,52569653;;
;;;96,39249639;;
;;;96,53679654;;
;;;96,42579643;;
;;;96,55899656;;
;;;96,44799645;;
;;;96,58119658;;
;;;96,42579643;;
;;;96,51459651;;
;;;96,34809635;;
;;;96,45909646;;
;;;96,32589633;;
;;;96,44799645;;
;;;96,33699634;;
;;;96,51459651;;
;;;96,42579643;;
;;;96,57009657;;
;;;96,45909646;;
;;;96,58119658;;
;;;96,43689644;;
;;;96,54789655;;
;;;96,41469641;;
;;;96,54789655;;
;;;96,45909646;;
;;;96,61449661;;
;;;96,55899656;;
;;;96,69219669;;
;;;96,59229659;;
;;;96,68109668;;
;;;96,53679654;;
;;;96,62559663;;
;;;96,5034965;;
;;;96,6033966;;
;;;96,51459651;;
;;;96,65889666;;
;;;96,6033966;;
;;;96,72549673;;
;;;96,63669664;;
;;;96,72549673;;
;;;96,59229659;;
;;;96,63669664;;
;;;96,5034965;;
;;;96,55899656;;
;;;96,47019647;;
;;;96,55899656;;
;;;96,51459651;;
;;;96,64779665;;
;;;96,58119658;;
;;;96,64779665;;
;;;96,54789655;;
;;;96,6033966;;
;;;96,51459651;;
;;;96,55899656;;
;;;96,48129648;;
;;;96,55899656;;
;;;96,49239649;;
;;;96,53679654;;
;;;96,49239649;;
;;;96,55899656;;
;;;96,48129648;;
;;;96,49239649;;
;;;96,48129648;;
;;;96,55899656;;
;;;96,54789655;;
;;;96,63669664;;
;;;96,66999667;;
;;;96,76989677;;
;;;96,78099678;;
;;;96,82539683;;
;;;96,76989677;;
;;;96,8031968;;
;;;96,79209679;;
;;;96,83649684;;
;;;96,86979687;;
;;;96,96969697;;
;;;97,02519703;;
;;;97,06959707;;
;;;97,11399711;;
;;;97,14729715;;
;;;97,12509713;;
;;;97,06959707;;
;;;97,04739705;;
;;;97,01409701;;
;;;97,002997;;
;;;97,002997;;
;;;97,05849706;;
;;;97,08069708;;
;;;97,11399711;;
;;;97,06959707;;
;;;97,03629704;;
;;;96,94749695;;
;;;96,9030969;;
;;;96,81429681;;
;;;96,82539683;;
;;;96,8031968;;
;;;96,85869686;;
;;;96,83649684;;
;;;96,92529693;;
;;;96,91419691;;
;;;96,9030969;;
;;;96,78099678;;
;;;96,79209679;;
;;;96,7032967;;
;;;96,72549673;;
;;;96,64779665;;
;;;96,72549673;;
;;;96,66999667;;
;;;96,74769675;;
;;;96,66999667;;
;;;96,71439671;;
;;;96,61449661;;
;;;96,64779665;;
;;;96,52569653;;
;;;96,61449661;;
;;;96,57009657;;
;;;96,68109668;;
;;;96,58119658;;
;;;96,68109668;;
;;;96,58119658;;
;;;96,6033966;;
;;;96,42579643;;
;;;96,48129648;;
;;;96,35919636;;
;;;96,42579643;;
;;;96,33699634;;
;;;96,49239649;;
;;;96,4035964;;
;;;96,5034965;;
;;;96,39249639;;
;;;96,49239649;;
;;;96,35919636;;
;;;96,43689644;;
;;;96,29259629;;
;;;96,42579643;;
;;;96,32589633;;
;;;96,43689644;;
;;;96,31479631;;
;;;96,44799645;;
;;;96,31479631;;
;;;96,38139638;;
;;;96,2037962;;
;;;96,29259629;;
;;;96,12609613;;
;;;96,21489621;;
;;;96,07059607;;
;;;96,21489621;;
;;;96,09279609;;
;;;96,2037962;;
;;;96,05949606;;
;;;96,2037962;;
;;;96,1038961;;
;;;96,23709624;;
;;;96,09279609;;
;;;96,22599623;;
;;;96,08169608;;
;;;96,18159618;;
;;;96,01509602;;
;;;96,13719614;;
;;;95,98179598;;
;;;96,1038961;;
;;;95,97069597;;
;;;96,11499611;;
;;;95,99289599;;
;;;96,11499611;;
;;;95,98179598;;
;;;96,11499611;;
;;;95,97069597;;
;;;96,08169608;;
;;;95,91519592;;
;;;96,07059607;;
;;;95,94849595;;
;;;96,05949606;;
;;;95,9040959;;
;;;96,02619603;;
;;;95,84859585;;
;;;95,9040959;;
;;;95,72649573;;
;;;95,83749584;;
;;;95,69319569;;
;;;95,82639583;;
;;;95,7042957;;
;;;95,84859585;;
;;;95,71539572;;
;;;95,81529582;;
;;;95,63769564;;
;;;95,73759574;;
;;;95,55999556;;
;;;95,63769564;;
;;;95,47119547;;
;;;95,6043956;;
;;;95,49339549;;
;;;95,6043956;;
;;;95,47119547;;
;;;95,58219558;;
;;;95,4045954;;
;;;95,47119547;;
;;;95,29359529;;
;;;95,39349539;;
;;;95,26029526;;
;;;95,34909535;;
;;;95,23809524;;
;;;95,37129537;;
;;;95,26029526;;
;;;95,34909535;;
;;;95,17149517;;
;;;95,24919525;;
;;;95,09379509;;
;;;95,16039516;;
;;;95,03829504;;
;;;95,17149517;;
;;;95,07159507;;
;;;95,17149517;;
;;;95,07159507;;
;;;95,2047952;;
;;;95,08269508;;
;;;95,17149517;;
;;;95,09379509;;
;;;95,21589522;;
;;;95,13819514;;
;;;95,26029526;;
;;;95,21589522;;
;;;95,38239538;;
;;;95,32689533;;
;;;95,43789544;;
;;;95,37129537;;
;;;95,47119547;;
;;;95,39349539;;
;;;95,46009546;;
;;;95,39349539;;
;;;95,49339549;;
;;;95,42679543;;
;;;95,5044955;;
;;;95,43789544;;
;;;95,53779554;;
;;;95,43789544;;
;;;95,46009546;;
;;;95,33799534;;
;;;95,37129537;;
;;;95,26029526;;
;;;95,31579532;;
;;;95,26029526;;
;;;95,33799534;;
;;;95,26029526;;
;;;95,28249528;;
;;;95,16039516;;
;;;95,16039516;;
;;;95,04939505;;
;;;95,04939505;;
;;;94,96059496;;
;;;95,02719503;;
;;;95,004995;;
;;;95,06049506;;
;;;95,02719503;;
;;;95,07159507;;
;;;94,97169497;;
;;;94,91619492;;
;;;94,80519481;;
;;;94,79409479;;
;;;94,72749473;;
;;;94,76079476;;
;;;94,74969475;;
;;;94,79409479;;
;;;94,77189477;;
;;;94,76079476;;
;;;94,66089466;;
;;;94,60539461;;
;;;94,51659452;;
;;;94,47219447;;
;;;94,41669442;;
;;;94,46109446;;
;;;94,49439449;;
;;;94,52769453;;
;;;94,54989455;;
;;;94,56099456;;
;;;94,47219447;;
;;;94,38339438;;
;;;94,31679432;;
;;;94,26129426;;
;;;94,23909424;;
;;;94,25019425;;
;;;94,30569431;;
;;;94,33899434;;
;;;94,35009435;;
;;;94,31679432;;
;;;94,26129426;;
;;;94,19469419;;
;;;94,13919414;;
;;;94,07259407;;
;;;94,10589411;;
;;;94,11699412;;
;;;94,16139416;;
;;;94,12809413;;
;;;94,12809413;;
;;;94,08369408;;
;;;94,01709402;;
;;;93,90609391;;
;;;93,89499389;;
;;;93,83949384;;
;;;93,83949384;;
;;;93,80619381;;
;;;93,85059385;;
;;;93,7950938;;
;;;93,81729382;;
;;;93,73959374;;
;;;93,75069375;;
;;;93,67299367;;
;;;93,68409368;;
;;;93,58419358;;
;;;93,60639361;;
;;;93,57309357;;
;;;93,62859363;;
;;;93,55089355;;
;;;93,58419358;;
;;;93,50649351;;
;;;93,48429348;;
;;;93,36219336;;
;;;93,37329337;;
;;;93,28449328;;
;;;93,32889333;;
;;;93,25119325;;
;;;93,30669331;;
;;;93,24009324;;
;;;93,27339327;;
;;;93,16239316;;
;;;93,1956932;;
;;;93,0957931;;
;;;93,14019314;;
;;;93,01809302;;
;;;93,06249306;;
;;;92,97369297;;
;;;93,02919303;;
;;;92,92929293;;
;;;93,00699301;;
;;;92,90709291;;
;;;92,96259296;;
;;;92,84049284;;
;;;92,8959929;;
;;;92,7960928;;
;;;92,85159285;;
;;;92,76279276;;
;;;92,85159285;;
;;;92,75169275;;
;;;92,80719281;;
;;;92,67399267;;
;;;92,71839272;;
;;;92,5962926;;
;;;92,66289266;;
;;;92,51859252;;
;;;92,56299256;;
;;;92,42979243;;
;;;92,47419247;;
;;;92,32989233;;
;;;92,41869242;;
;;;92,30769231;;
;;;92,37429237;;
;;;92,25219225;;
;;;92,32989233;;
;;;92,1966922;;
;;;92,26329226;;
;;;92,11899212;;
;;;92,20779221;;
;;;92,07459207;;
;;;92,14119214;;
;;;92,00799201;;
;;;92,08569209;;
;;;91,98579199;;
;;;92,07459207;;
;;;91,95249195;;
;;;92,07459207;;
;;;91,98579199;;
;;;92,07459207;;
;;;91,95249195;;
;;;92,06349206;;
;;;91,95249195;;
;;;92,06349206;;
;;;91,95249195;;
;;;92,07459207;;
;;;91,96359196;;
;;;92,08569209;;
;;;91,97469197;;
;;;92,0967921;;
;;;91,996892;;
;;;92,0967921;;
;;;91,96359196;;
;;;92,0967921;;
;;;92,00799201;;
;;;92,13009213;;
;;;92,00799201;;
;;;92,13009213;;
;;;92,01909202;;
;;;92,11899212;;
;;;91,98579199;;
;;;92,13009213;;
;;;92,03019203;;
;;;92,17449217;;
;;;92,06349206;;
;;;92,21889222;;
;;;92,0967921;;
;;;92,21889222;;
;;;92,07459207;;
;;;92,18559219;;
;;;92,04129204;;
;;;92,14119214;;
;;;92,00799201;;
;;;92,15229215;;
;;;92,05239205;;
;;;92,17449217;;
;;;92,04129204;;
;;;92,17449217;;
;;;92,03019203;;
;;;92,13009213;;
;;;91,98579199;;
;;;92,13009213;;
;;;92,00799201;;
;;;92,14119214;;
;;;92,04129204;;
;;;92,24109224;;
;;;92,20779221;;
;;;92,41869242;;
;;;92,36319236;;
;;;92,57409257;;
;;;92,52969253;;
;;;92,72949273;;
;;;92,64069264;;
;;;92,85159285;;
;;;92,77389277;;
;;;92,92929293;;
;;;92,81829282;;
;;;92,96259296;;
;;;92,82939283;;
;;;92,94039294;;
;;;92,7960928;;
;;;92,96259296;;
;;;92,85159285;;
;;;93,00699301;;
;;;92,90709291;;
;;;93,07359307;;
;;;92,98479298;;
;;;93,14019314;;
;;;93,00699301;;
;;;93,15129315;;
;;;93,04029304;;
;;;93,17349317;;
;;;93,06249306;;
;;;93,25119325;;
;;;93,17349317;;
;;;93,36219336;;
;;;93,26229326;;
;;;93,46209346;;
;;;93,32889333;;
;;;93,43989344;;
;;;93,28449328;;
;;;93,40659341;;
;;;93,26229326;;
;;;93,38439338;;
;;;93,28449328;;
;;;93,46209346;;
;;;93,37329337;;
;;;93,51759352;;
;;;93,36219336;;
;;;93,50649351;;
